date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:20:13	170/170	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2029%20Feb%202020%2006:20:11%20GMT	https://docs.espressif.com/robots.txt		(from )
13:20:17	11485/11485	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed6-2cdd%22	https://docs.espressif.com/projects/esp-idf/en/latest/	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/index.html	(from )
13:20:18	15414/15414	---M--	200	added ('OK')	application/javascript	etag:%225e3d59de-3c36%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/js/modernizr.min.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/js/modernizr.min.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:18	326/326	---M--	200	added ('OK')	application/javascript	etag:%225e3d5ed9-146%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/documentation_options.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/documentation_options.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:23	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%225e3d59de-15283%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/jquery.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/jquery.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:24	12140/12140	---M--	200	added ('OK')	application/javascript	etag:%225e3d59de-2f6c%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/underscore.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/underscore.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:24	9313/9313	---M--	200	added ('OK')	application/javascript	etag:%225e3d59de-2461%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/doctools.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/doctools.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:25	10847/10847	---M--	200	added ('OK')	application/javascript	etag:%225e3d5ed9-2a5f%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/language_data.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/language_data.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:27	43789/43789	---M-Z	200	added ('OK')	application/javascript	etag:W/%225dd452f4-ab0d%22	https://media.readthedocs.com/javascript/readthedocs-doc-embed.js	C:/My%20Web%20Sites/ESPIDF/media.readthedocs.com/javascript/readthedocs-doc-embed.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:30	4414/4414	---M--	200	added ('OK')	application/javascript	etag:%225e3d59de-113e%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/js/theme.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/js/theme.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:37	118340/118340	---M--	200	added ('OK')	text/css	etag:%225e3d59de-1ce44%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:40	4395/4395	---M--	200	added ('OK')	text/css	etag:%225e3d5ed9-112b%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/pygments.css	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/pygments.css	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:44	1017/1017	---M--	200	added ('OK')	text/css	etag:%225e3d59ca-3f9%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/theme_overrides.css	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/theme_overrides.css	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:47	10635/10635	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5e2b-298b%22	https://docs.espressif.com/projects/esp-idf/en/latest/about.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/about.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:50	9229/9229	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed7-240d%22	https://docs.espressif.com/projects/esp-idf/en/latest/search.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/search.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:52	1656939/1656939	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed7-19486b%22	https://docs.espressif.com/projects/esp-idf/en/latest/genindex.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/genindex.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:52	48974/48974	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed3-bf4e%22	https://docs.espressif.com/projects/esp-idf/en/latest/get-started/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/get-started/index.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:53	6164/6164	---M-Z	200	added ('OK')	text/css	etag:W/%225dd452f4-1814%22	https://media.readthedocs.com/css/readthedocs-doc-embed.css	C:/My%20Web%20Sites/ESPIDF/media.readthedocs.com/css/readthedocs-doc-embed.css	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:54	542/542	---M--	200	added ('OK')	application/javascript	etag:%225e3d5ed9-21e%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/readthedocs-data.js	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/readthedocs-data.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:55	1842/1842	---M-Z	200	added ('OK')	application/javascript	etag:W/%225dd452f4-732%22	https://media.readthedocs.com/javascript/readthedocs-analytics.js	C:/My%20Web%20Sites/ESPIDF/media.readthedocs.com/javascript/readthedocs-analytics.js	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:55	6951/6951	---M--	200	added ('OK')	image/svg+xml	etag:%225e3d59ca-1b27%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/espressif-logo.svg	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/espressif-logo.svg	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:20:58	21683/21683	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5e6a-54b3%22	https://docs.espressif.com/projects/esp-idf/en/latest/api-reference/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/api-reference/index.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:00	15745/15745	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed6-3d81%22	https://docs.espressif.com/projects/esp-idf/en/latest/hw-reference/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/hw-reference/index.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:01	18724/18724	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed2-4924%22	https://docs.espressif.com/projects/esp-idf/en/latest/esp32s2.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/esp32s2.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:03	16701/16701	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5e31-413d%22	https://docs.espressif.com/projects/esp-idf/en/latest/api-guides/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/api-guides/index.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:04	10289/10289	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed6-2831%22	https://docs.espressif.com/projects/esp-idf/en/latest/libraries-and-frameworks/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/libraries-and-frameworks/index.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:10	15414/15414	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed2-3c36%22	https://docs.espressif.com/projects/esp-idf/en/latest/contribute/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/contribute/index.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:12	32683/32683	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed7-7fab%22	https://docs.espressif.com/projects/esp-idf/en/latest/versions.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/versions.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:13	12015/12015	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed6-2eef%22	https://docs.espressif.com/projects/esp-idf/en/latest/resources.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/resources.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:15	23632/23632	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5e2b-5c50%22	https://docs.espressif.com/projects/esp-idf/en/latest/COPYRIGHT.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/COPYRIGHT.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:16	10216/10216	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed6-27e8%22	https://docs.espressif.com/projects/esp-idf/en/latest/languages.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/languages.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:16	6625/6625	---M--	200	added ('OK')	image/png	etag:%225e3d59ca-19e1%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/get-started.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/get-started.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:16	6986/6986	---M--	200	added ('OK')	image/png	etag:%225e3d59c9-1b4a%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/api-reference.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/api-reference.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:16	6567/6567	---M--	200	added ('OK')	image/png	etag:%225e3d59ca-19a7%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/hw-reference.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/hw-reference.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:16	7875/7875	---M--	200	added ('OK')	image/png	etag:%225e3d59c9-1ec3%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/api-guides.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/api-guides.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:17	6437/6437	---M--	200	added ('OK')	image/png	etag:%225e3d59c9-1925%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/contribute.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/contribute.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:18	4482/4482	---M--	200	added ('OK')	image/png	etag:%225e3d59ca-1182%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/resources.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/resources.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/)
13:21:21	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-2876e%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont3e6e.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:24	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-12d68%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont3e6e.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:26	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-17ee8%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont3e6e.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:26	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-286ac%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont3e6e.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:26	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-2876e%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfontd41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:28	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225e3d59de-6c7db%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/fontawesome-webfont3e6e.svg	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:28	253461/253461	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-3de15%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.eot	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:29	182708/182708	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-2c9b4%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.woff2	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:30	253461/253461	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-3de15%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regulard41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:30	309192/309192	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-4b7c8%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.woff	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:30	607720/607720	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-945e8%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.ttf	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-regular.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:31	256056/256056	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-3e838%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.eot	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:32	184912/184912	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-2d250%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.woff2	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:32	256056/256056	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-3e838%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-boldd41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:32	309728/309728	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-4b9e0%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.woff	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:33	600856/600856	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-92b18%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.ttf	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bold.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:34	266158/266158	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-40fae%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.eot	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:34	193308/193308	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-2f31c%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.woff2	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:35	266158/266158	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-40fae%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalicd41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:35	323344/323344	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-4ef10%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.woff	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:35	622572/622572	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-97fec%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.ttf	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-bolditalic.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:36	268604/268604	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-4193c%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.eot	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:37	195704/195704	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-2fc78%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.woff2	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:37	268604/268604	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-4193c%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italicd41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:37	328412/328412	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-502dc%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.woff	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:38	639388/639388	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-9c19c%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.ttf	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/Lato/lato-italic.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:38	9653/9653	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225e3d5e2b-25b5%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab.eot	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:39	78331/78331	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-131fb%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regulard41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:39	66444/66444	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-1038c%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.woff2	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:39	86288/86288	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-15110%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.woff	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:40	169064/169064	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-29468%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.ttf	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-regular.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:41	79520/79520	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-136a0%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.eot	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:41	67312/67312	---M--	200	added ('OK')	application/octet-stream	etag:%225e3d59de-106f0%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.woff2	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.woff2	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:42	79520/79520	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e3d59de-136a0%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.eot?	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-boldd41d.eot	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:42	87624/87624	---M--	200	added ('OK')	application/font-woff	etag:%225e3d59de-15648%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.woff	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.woff	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:42	170616/170616	---M--	200	added ('OK')	application/font-sfnt	etag:%225e3d59de-29a78%22	https://docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.ttf	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_static/fonts/RobotoSlab/roboto-slab-v7-bold.ttf	(from https://docs.espressif.com/projects/esp-idf/en/latest/_static/css/theme.css)
13:21:43	11485/11485	---MCZ	200	added ('OK')	text/html	etag:W/%225e3d5ed6-2cdd%22	https://docs.espressif.com/projects/esp-idf/en/latest/index.html	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/index-2.html	(from https://docs.espressif.com/projects/esp-idf/en/latest/about.html)
13:21:44	108678/108678	---M--	200	added ('OK')	image/png	etag:%225e3d59c9-1a886%22	https://docs.espressif.com/projects/esp-idf/en/latest/_images/about-doc.png	C:/My%20Web%20Sites/ESPIDF/docs.espressif.com/projects/esp-idf/en/latest/_images/about-doc.png	(from https://docs.espressif.com/projects/esp-idf/en/latest/about.html)
